date,equity,bh_513100,bh_513870,holding,prem_diff,premium_513100,premium_513870
2024-04-22,96541.12221368178,96541.12221368178,97114.59192085736,513100,0.7276601075389797,1.782820097244734,1.0551599897057542
2024-04-23,96771.71406610298,96771.71406610298,97526.7930750206,513100,0.5210983289450438,0.4788507581803675,-0.0422475707646763
2024-04-24,99077.63259031513,99077.63259031513,99835.11953833471,513100,0.4894485370380326,2.5457438345266534,2.056295297488621
2024-04-25,97463.48962336664,97463.48962336664,98186.31492168178,513100,0.5419993222636266,1.4400000000000013,0.8980006777363747
2024-04-26,99154.49654112221,99154.49654112221,99917.55976916735,513100,0.4696296025225939,1.4948859166011117,1.0252563140785178
2024-04-29,99769.40814757878,99769.40814757878,100494.64138499588,513100,0.5748898463221845,1.8039215686274617,1.2290317223052771
2024-04-30,99846.27209838585,99846.27209838585,100494.64138499588,513100,0.6105776738588826,3.8369304556354953,3.2263527817766127
2024-05-06,100076.86395080708,100076.86395080708,100906.8425391591,513100,0.42209659598299243,0.4629629629629633,0.0408663669799709
2024-05-07,101076.095311299,101076.095311299,101896.12530915086,513100,0.4278739555926925,1.466049382716042,1.0381754271233494
2024-05-08,101229.82321291314,101229.82321291314,102143.4460016488,513100,0.12123053257236172,1.6203703703703634,1.4991398377980016
2024-05-09,100999.23136049193,100999.23136049193,101978.56553998351,513100,0.09620909460023386,1.2326656394453015,1.1364565448450676
2024-05-10,101537.27901614142,101537.27901614142,102473.20692497939,513100,0.2085107761479359,1.5372790161414311,1.3287682399934952
2024-05-13,101921.59877017679,101921.59877017679,102885.40807914261,513100,0.404857190938845,1.6871165644171793,1.2822593734783343
2024-05-14,101921.59877017679,101921.59877017679,102967.84830997526,513100,0.3373469750875401,0.9900990099009996,0.6527520348134596
2024-05-15,102613.37432744043,102613.37432744043,103709.81038746907,513100,0.300843128870956,0.1500375093773444,-0.1508056194936116
2024-05-16,104381.24519600307,104381.24519600307,105358.61500412201,513100,0.4507929065425329,2.1052631578947385,1.6544702513522056
2024-05-17,104150.65334358186,104150.65334358186,105111.29431162405,513100,0.524377257111867,1.9563581640331096,1.4319809069212426
2024-05-20,104304.381245196,104304.381245196,105358.61500412201,513100,0.4003476568079838,1.4200298953662112,1.0196822385582274
2024-05-21,104842.42890084551,104842.42890084551,105853.25638911789,513100,0.3854999282520246,1.6393442622950831,1.2538443340430585
2024-05-22,105226.74865488085,105226.74865488085,106265.45754328111,513100,0.4639006883551138,2.0879940343027608,1.624093345947647
2024-05-23,106149.11606456571,106149.11606456571,107172.30008244023,513100,0.48760503683989675,3.368263473053887,2.88065843621399
2024-05-24,104381.24519600307,104381.24519600307,105688.3759274526,513100,0.2048146487842451,0.6671608598962282,0.4623462111119831
2024-05-27,105611.06840891622,105611.06840891622,106924.97938994228,513100,0.23931047732237531,1.8532246108228416,1.6139141335004663
2024-05-28,106072.25211375863,106072.25211375863,107337.18054410552,513100,0.27681541019954836,1.99556541019955,1.7187500000000016
2024-05-29,105611.06840891622,105611.06840891622,106924.97938994228,513100,0.2346593717701111,2.232142857142859,1.997483485372748
2024-05-30,104458.10914681014,104458.10914681014,105770.81615828523,513100,0.32677306354096336,2.257336343115126,1.9305632795741627
2024-05-31,103996.92544196772,103996.92544196772,105111.29431162405,513100,0.4464605364525196,1.8058690744921009,1.3594085380395813
2024-06-03,104458.10914681014,104458.10914681014,106018.13685078318,513100,0.07296246940606799,1.9504876219054783,1.8775251524994103
2024-06-04,104150.65334358186,104150.65334358186,105605.93569661994,513100,0.1774459991775177,1.3462976813762166,1.168851682198699
2024-06-05,104996.15680245965,104996.15680245965,106347.89777411376,513100,0.309153686251733,0.1466275659824048,-0.1625261202693282
2024-06-06,107071.48347425058,107071.48347425058,108491.34377576257,513100,0.2961177453510162,2.2010271460014694,1.9049094006504532
2024-06-07,107148.34742505764,107148.34742505764,108738.6644682605,513100,0.10934962639351076,2.3494860499265644,2.2401364235330536
2024-06-11,107225.21137586472,107225.21137586472,108738.6644682605,513100,0.21115213924920262,1.3071895424836613,1.0960374032344586
2024-06-12,108224.44273635664,108224.44273635664,109645.50700741961,513100,0.24684448515649315,0.8595988538681957,0.6127543687117025
2024-06-13,110376.63335895464,110376.63335895464,111871.39323990107,513100,0.2682991316015233,2.3521026372059812,2.083803505604458
2024-06-14,110299.76940814758,110299.76940814758,111871.39323990107,513100,0.1707735148120566,1.7730496453900804,1.6022761305780238
2024-06-17,110760.95311299001,110760.95311299001,112366.03462489694,513100,0.16001254016448374,0.9810791871058172,0.8210666469413335
2024-06-18,112221.36817832435,112221.36817832435,113767.51854905192,513100,0.2641817483369904,2.3125437981779897,2.0483620498409993
2024-06-19,112375.0960799385,112375.0960799385,113932.39901071721,513100,0.2639964001809916,2.4526979677645353,2.1887015675835437
2024-06-20,113143.73558800922,113143.73558800922,114756.80131904368,513100,0.1865648102430697,3.8814396612561706,3.694874851013101
2024-06-21,111452.72867025364,111452.72867025364,113025.55647155811,513100,0.19810284408433354,2.6185421089879632,2.4204392649036297
2024-06-24,110991.54496541122,110991.54496541122,112695.79554822753,513100,0.08541594873788805,3.3643521832498164,3.2789362345119284
2024-06-25,109838.58570330514,109838.58570330514,111376.75185490519,513100,0.18722968605167123,1.0608203677510697,0.8735906816993985
2024-06-26,111913.91237509607,111913.91237509607,113107.99670239077,513100,0.5204859969732758,2.6798307475317373,2.1593447505584615
2024-06-27,111837.04842428901,111837.04842428901,112778.23577906018,513100,0.7582086992710702,2.3926812104152027,1.6344725111441325
2024-06-28,113374.32744043044,113374.32744043044,113767.51854905192,513100,1.287341699534276,4.3878273177636276,3.1004856182293516
2024-07-01,113220.5995388163,113220.5995388163,113190.4369332234,513100,1.656282597051121,3.5864978902953695,1.9302152932442485
2024-07-02,113297.46348962336,113297.46348962336,113272.87716405606,513100,1.5973705457489087,2.574808629088373,0.9774380833394642
2024-07-03,115372.79016141429,115372.79016141429,115663.64385820279,513100,1.3099127568873787,3.5172413793103403,2.2073286224229616
2024-07-04,116064.56571867794,116064.56571867794,116817.80708985984,513100,0.9031940389997382,4.1379310344827624,3.2347369954830243
2024-07-05,117524.98078401228,117524.98078401228,117065.12778235777,513100,1.9793957251743408,4.43989071038251,2.4604949852081694
2024-07-08,119292.85165257494,119292.85165257494,117394.88870568835,513870,3.1875086327050943,5.7220708446866535,2.534562211981559
2024-07-09,119879.26314244015,120522.67486548808,117971.9703215169,513870,3.7896381329245523,6.7392784206943475,2.949640287769795
2024-07-10,119795.49007245939,118985.39584934665,117889.53009068425,513870,2.492032894765212,4.242424242424239,1.7503913476590265
2024-07-11,120968.31305218977,119523.44350499615,119043.69332234129,513870,1.9914002827606394,7.09366391184573,5.1022636290850905
2024-07-12,117282.29797303717,114681.01460415065,115416.32316570485,513100,0.8379836743032487,2.1917808219178103,1.3537971476145616
2024-07-15,120976.84757406446,118293.620292083,117312.44847485573,513100,2.364429733594716,5.122950819672129,2.7585210860774128
2024-07-16,120741.02525910528,118063.0284396618,117230.00824402306,513100,2.2268017470501316,4.846416382252556,2.6196146352024248
2024-07-17,119640.52112262907,116986.9331283628,116488.04616652925,513100,1.976586722716319,7.03234880450071,5.055762081784391
2024-07-18,117518.12028799637,114911.60645657187,114179.71970321516,513100,2.1332677628592145,5.653710247349828,3.5204424844906135
2024-07-19,115631.54176832284,113066.87163720216,112366.03462489694,513100,2.1234412520271464,4.921540656205433,2.798099404178287
2024-07-22,115002.682261765,112451.96003074558,111624.07254740314,513100,2.1742958334167914,2.73876404494383,0.5644682115270389
2024-07-23,116103.18639824122,113528.05534204458,112695.79554822753,513100,2.2017180459004484,4.087385482734324,1.8856674368338753
2024-07-24,113823.57068696905,111299.0007686395,111294.31162407255,513100,1.4396005481607874,5.847953216374258,4.40835266821347
2024-07-25,110600.66571586012,108147.57878554957,108161.58285243198,513100,1.346787212200082,3.991130820399116,2.644343608199034
2024-07-26,110757.88059249958,108301.30668716371,107831.8219291014,513100,1.8830852781422194,3.223443223443226,1.3403579453010068
2024-07-29,112958.88886545203,110453.49730976172,109150.86562242373,513100,2.656643239371089,4.96712929145362,2.310486052082531
2024-07-30,111622.5624140166,109146.81014604149,108491.34377576257,513100,2.0694325090762073,5.107327905255363,3.0378953961791555
2024-07-31,112330.02935889419,109838.58570330514,108244.02308326462,513100,2.906712641459201,2.7318475916606784,-0.1748650497985227
2024-08-01,115002.682261765,112451.96003074558,110799.67023907667,513870,3.0405347182919416,7.81134856300664,4.770813844714699
2024-08-02,109355.22911498189,107302.07532667178,105358.61500412201,513870,3.3795566368963397,5.358490566037732,1.9789339291413923
2024-08-05,101910.85905785872,98923.90468870099,98186.31492168178,513870,2.1095117520884927,0.0777604976671765,-2.0317512544213163
2024-08-06,105590.26035045982,102382.78247501922,101731.24484748556,513870,2.098072026994941,2.6194144838212656,0.5213424568263246
2024-08-07,106274.80012582747,102536.51037663336,102390.76669414673,513870,1.6297746979963001,3.8940809968847385,2.2643062988884384
2024-08-08,104563.45068740836,100999.23136049193,100741.96207749381,513870,1.6360895552506887,-0.8301886792452754,-2.466278234495964
2024-08-09,107558.31220464181,103766.3335895465,103627.37015663642,513870,1.5498428162183766,1.3513513513513524,-0.1984914648670241
2024-08-12,108328.41945193043,104919.29285165257,104369.33223413024,513870,1.9830280627301429,2.3238380809595136,0.3408100182293707
2024-08-13,108927.3917553771,105995.38816295157,104946.41384995876,513870,2.3965487311352027,0.8040935672514545,-1.5924551638837483
2024-08-14,110724.3086657172,108608.76249039201,106677.65869744435,513870,3.250818871686366,3.2894736842105208,0.038654812524155
2024-08-15,111237.71349724293,109300.53804765565,107172.30008244023,513870,3.3931260005911095,1.4989293361884304,-1.894196664402679
2024-08-16,114660.41237408118,112913.143735588,110469.90931574609,513870,3.710816555371472,4.629629629629642,0.9188130742581704
2024-08-19,113205.76535142491,110837.81706379708,109068.42539159108,513870,3.0623002650490365,1.4778325123152645,-1.584467752733772
2024-08-20,115344.95214944883,112836.27978478093,111129.43116240726,513870,3.030237841549753,3.672316384180794,0.642078542631041
2024-08-21,114745.97984600213,112913.143735588,110552.34954657871,513870,3.618879638613183,3.232607167955027,-0.3862724706581558
2024-08-22,115088.24973368595,113066.87163720216,110882.1104699093,513870,3.4973466211103235,5.221745350500728,1.7243987293904046
2024-08-23,114061.44007063447,111990.77632590315,109892.82769991754,513870,3.3526764163051164,2.8228652081863115,-0.529811208118805
2024-08-26,114318.14248639735,112221.36817832435,110140.14839241549,513870,3.3835493214884784,4.43490701001431,1.0513576885258318
2024-08-27,113291.33282334589,110837.81706379708,109150.86562242373,513870,2.9721798458915254,2.6334519572953683,-0.3387278885961572
2024-08-28,113633.60271102971,110837.81706379708,109480.62654575432,513870,2.769020153776575,3.965392934390767,1.1963727806141924
2024-08-29,111408.84844108485,108147.57878554957,107337.18054410552,513870,2.211719469611971,1.4419610670511909,-0.7697584025607803
2024-08-30,112264.52316029441,108916.21829362029,108161.58285243198,513870,2.110781120176369,1.0699001426533614,-1.0408809775230077
2024-09-02,112863.4954637411,109838.58570330514,108738.6644682605,513870,2.4415471604458885,2.0714285714285814,-0.3701185890173069
2024-09-03,113034.63040758301,109992.3136049193,108903.54492992579,513870,2.4859191337696376,5.375552282768774,2.889633148999136
2024-09-04,108756.2568115352,104227.51729438893,104781.53338829346,513100,0.8580343213728643,0.0,-0.8580343213728643
2024-09-05,109077.07172838338,104534.97309761721,104946.41384995876,513100,1.048701830836254,0.5173688100517455,-0.5313330207845085
2024-09-06,110039.51647892795,105457.34050730208,104534.21269579555,513100,2.35882284549676,4.255319148936174,1.8964963034394136
2024-09-09,109397.88664523157,104842.42890084551,103380.04946413849,513100,2.867040089085276,2.2488755622188923,-0.6181645268663837
2024-09-10,109718.70156207976,105149.88470407379,103874.69084913436,513100,2.6391475765307666,1.4084507042253618,-1.2306968723054046
2024-09-11,110440.53512498816,105841.66026133743,104699.09315746084,513100,2.4772645613396738,-0.1450326323422771,-2.622297193681951
2024-09-12,113969.49921031823,109223.67409684858,107914.26215993403,513100,2.6476698049225926,2.010050251256283,-0.6376195536663097
2024-09-13,115092.35141928686,110299.76940814758,108408.90354492991,513870,3.1800306436800905,2.793696275071644,-0.3863343686084466
2024-09-18,115004.8287185878,109454.26594926979,108326.46331409727,513870,2.470303382033477,3.1136857349746507,0.6433823529411736
2024-09-19,115880.05572557857,110684.08916218292,109150.86562242373,513870,2.8486331881117737,1.5514809590973215,-1.2971522290144522
2024-09-20,116230.14652837488,110914.68101460415,109480.62654575432,513870,2.748656889017852,2.485795454545465,-0.2628614344723873
2024-09-23,116755.28273256935,111375.86471944657,109975.2679307502,513870,2.713456134275697,2.765957446808521,0.0525013125328241
2024-09-24,116667.76003187026,110760.95311299001,109892.82769991754,513870,2.221066556634092,1.7655367231638512,-0.4555298334702408
2024-09-25,115967.57842627764,109915.4496541122,109233.30585325637,513870,1.952177612379424,1.2031139419674384,-0.7490636704119857
2024-09-26,118155.64594375459,111068.4089162183,111294.31162407255,513870,1.139434089569624,1.332398316970556,0.192964227400932
2024-09-27,116317.66922907393,108685.62644119907,109563.06677658696,513100,0.5500285597663217,0.0707714083510183,-0.4792571514153034
2024-09-30,115906.36205358217,108301.30668716371,109563.06677658696,513100,0.20056117234489357,-0.4943502824858682,-0.6949114548307618
2024-10-08,115412.79344299204,107840.12298232129,109150.86562242373,513100,0.190517646864667,-2.0251396648044633,-2.2156573116691303
2024-10-09,117387.06788535256,109684.857801691,110717.230008244,513100,0.4922295643661445,-0.9027777777777708,-1.3950073421439153
2024-10-10,118703.25084692624,110914.68101460415,112036.27370156636,513100,0.4066904567293347,0.0693481276005625,-0.3373423291287722
2024-10-11,118867.77371712295,111068.4089162183,112201.15416323165,513100,0.3915019677044145,0.0692520775623346,-0.3222498901420799
2024-10-14,118950.0351522213,111145.27286702536,112283.5943940643,513100,0.4276507967894626,-0.618556701030936,-1.0462074978203986
2024-10-15,121417.87820517195,113451.1913912375,113849.95877988458,513100,1.1399951232125751,2.7139874739039613,1.5739923506913862
2024-10-16,120019.43380849992,112144.50422751729,112778.23577906018,513100,0.9542361107246059,0.96885813148789,0.0146220207632841
2024-10-17,120759.7867243851,112836.27978478093,113190.4369332234,513100,1.1957107818091384,1.451278507256386,0.2555677254472478
2024-10-18,120019.43380849992,112144.50422751729,112778.23577906018,513100,0.9709037347790097,0.1372683596431023,-0.8336353751359075
2024-10-21,120183.95667869663,112298.23212913144,113025.55647155811,513100,0.8592825928383371,0.4814305364511773,-0.3778520563871598
2024-10-22,120019.43380849992,112144.50422751729,113272.87716405606,513100,0.5463350590799912,-0.0684931506849239,-0.6148282097649151
2024-10-23,120513.00241909006,112605.68793235972,113849.95877988458,513100,0.4453639398989844,1.8776077885952809,1.4322438486962965
2024-10-24,119196.81945751638,111375.86471944657,112778.23577906018,513100,0.25534882166498607,-0.1378359751895245,-0.3931847968545106
2024-10-25,119690.3880681065,111837.04842428901,113107.99670239077,513100,0.4137330333163835,0.0,-0.4137330333163835
2024-10-28,121171.0938998769,113220.5995388163,114591.92085737838,513100,0.35885207219821613,0.9595613433858816,0.6007092711876655
2024-10-29,120924.30959458182,112990.00768639507,114344.60016488045,513100,0.34842406742896004,-0.2036659877800484,-0.5520900552090084
2024-10-30,122075.96968595879,114066.10299769408,115333.8829348722,513100,0.40631650926263885,1.366120218579236,0.9598037093165972
2024-10-31,120019.43380849992,112144.50422751729,113025.55647155811,513100,0.7777236019716509,2.385964912280704,1.608241310309053
2024-11-01,118620.98941182788,110837.81706379708,111541.63231657048,513100,0.9081237903066479,0.6280530355896649,-0.280070754716983
2024-11-04,118703.25084692624,110914.68101460415,111953.83347073372,513100,0.5766195385700332,0.9090909090909176,0.3324713705208844
2024-11-05,118291.94367143446,110530.36126056878,111459.19208573784,513100,0.6562553449024231,-0.4844290657439527,-1.1406844106463758
2024-11-06,122487.27686145058,114450.42275172943,115498.7633965375,513100,0.6003286617491594,0.3369272237196843,-0.2634014380294751
2024-11-07,124379.28986871273,116218.29362029208,117147.56801319044,513100,0.7725659219939781,-0.5263157894736846,-1.2988817114676627
2024-11-08,125448.68852499133,117217.524980784,118466.61170651278,513100,0.4855855305149168,0.527356624917601,0.0417710944026842
2024-11-11,126189.04144087655,117909.30053804765,119291.01401483924,513100,0.4242064368165849,0.7222586999343481,0.2980522631177632
2024-11-12,126353.56431107325,118063.0284396618,119703.21516900246,513100,0.22987783985815713,0.8535784635587736,0.6237006237006165
2024-11-13,125613.21139518805,117371.25288239814,119043.69332234129,513100,0.182873943791671,0.328515111695131,0.14564116790346
2024-11-14,125777.73426538476,117524.98078401228,119126.13355317395,513100,0.2693475947535213,1.1912640635340843,0.921916468780563
2024-11-15,124214.76699851602,116064.56571867794,117559.76916735365,513100,0.3773159457326387,2.372881355932198,1.9955654101995592
2024-11-18,123309.89121243413,115219.06225980015,116652.92662819455,513100,0.38498164271357216,1.010781671159038,0.6258000284454659
2024-11-19,123721.19838792589,115603.38201383551,116735.36685902718,513100,0.6161289880734974,0.6020066889632038,-0.0141222991102936
2024-11-20,125119.64278459792,116910.06917755572,117724.64962901894,513100,0.9312752564368771,1.8072289156626449,0.8759536592257677
2024-11-21,124214.76699851602,116064.56571867794,116982.68755152513,513100,0.8605117375547611,0.7338225483655703,-0.1266891891891908
2024-11-22,125119.64278459792,116910.06917755572,117724.64962901894,513100,0.9488577927007027,1.2649800266311522,0.3161222339304495
2024-11-25,126353.56431107325,118063.0284396618,118796.37262984336,513100,0.9977557215661288,2.1276595744680873,1.1299038529019585
2024-11-26,126353.56431107325,118063.0284396618,118631.49216817807,513100,1.1545824359894734,1.5873015873015883,0.4327191513121149
2024-11-27,126682.61005146668,118370.48424289009,119043.69332234129,513100,1.1195499296765126,2.6666666666666687,1.5471167369901562
2024-11-28,125942.25713558147,117678.70868562644,118219.29101401483,513100,1.1701715574939917,2.1347565043362113,0.9645849468422196
2024-11-29,126024.51857067984,117755.57263643351,118301.73124484748,513100,1.1622152719381762,1.322751322751324,0.1605360508131478
2024-12-02,126682.61005146668,118370.48424289009,118961.25309150865,513100,1.130644181539434,0.7853403141361263,-0.3453038674033076
2024-12-03,128985.93023422062,120522.67486548808,120939.81863149216,513100,1.3389520318462627,2.149837133550498,0.8108851017042353
2024-12-04,129561.7602799091,121060.72252113758,121269.57955482275,513100,1.4981236713949715,1.4166130070830665,-0.0815106643119051
2024-12-05,130713.42037128606,122136.81783243657,122258.8623248145,513100,1.5898042712587046,2.714932126696835,1.1251278554381303
2024-12-06,130302.1131957943,121752.49807840123,122011.54163231656,513100,1.4396192768173488,1.4734144778987914,0.0337952010814427
2024-12-09,132440.91050835152,123750.9607993851,123413.02555647156,513100,2.001897312703752,4.005167958656334,2.003270645952582
2024-12-10,131371.5118520729,122751.72943889315,121764.22093981862,513100,2.482604895631138,3.432642487046627,0.9500375914154892
2024-12-11,131042.46611167949,122444.27363566487,121929.10140148392,513100,2.078643959814757,1.4003819223424585,-0.6782620374722985
2024-12-12,133016.74055404,124289.00845503458,123907.66694146741,513100,2.0379986790303963,3.6538461538461497,1.6158474748157534
2024-12-13,134003.87777522026,125211.37586471945,124319.86809563066,513100,2.413118074189174,3.560076287349018,1.146958213159844
2024-12-16,135649.10647718736,126748.65488086088,124979.38994229183,513870,3.154174978626389,3.3855799373040787,0.2314049586776898
2024-12-17,137886.064037827,127824.75019215987,127040.39571310798,513870,2.33297980722381,4.657016991818758,2.3240371845949483
2024-12-18,137975.5423402526,128670.25365103765,127122.83594394063,513870,3.1053710738210194,9.340300457217507,6.234929383396488
2024-12-19,134843.8017553571,125288.23981552651,124237.427864798,513870,2.6791558334477505,6.955380577427812,4.276224743980062
2024-12-20,131533.10456561044,122751.72943889315,121187.1393239901,513870,2.9976129712023907,3.9037085230969457,0.906095551894555
2024-12-23,135559.62817476178,126979.24673328208,124896.94971145918,513870,3.4451345799226694,6.443298969072156,2.998164389149487
2024-12-24,135828.06308203854,126671.79093005379,125144.27040395713,513870,2.9161074615619995,4.767959313413856,1.8518518518518563
2024-12-25,139586.15178391314,128132.20599538815,128606.76009892827,513870,1.2919072972024974,5.975842339478708,4.683935042276211
2024-12-26,140391.45650574338,128670.25365103765,129348.72217642207,513870,1.1623656540634935,6.556333545512412,5.393967891448918
2024-12-27,138691.36875965729,127747.8862413528,127782.3577906018,513870,1.6687375330620844,7.225806451612896,5.5570689185508115
2024-12-30,136454.41119901763,125980.01537279016,125721.35201978564,513870,1.9082315783587767,7.124183006535946,5.21595142817717
2024-12-31,135470.14987233622,125211.37586471945,124814.50948062654,513870,2.073440251617379,7.453825857519789,5.3803856059024096
2025-01-02,137259.7159208479,126287.47117601844,126463.31409727946,513870,1.6261595056082099,8.592200925313955,6.966041419705745
2025-01-03,136007.01968688972,125518.83166794773,125309.15086562242,513870,1.8697604789085043,6.107862248213132,4.2381017693046275
2025-01-06,139675.6300863387,128285.93389700231,128689.2003297609,513870,1.4288830620356352,7.331189710610938,5.902306648575303
2025-01-07,138333.45554995493,127517.2943889316,127452.59686727122,513870,1.77584056803172,8.573298429319372,6.797457861287652
2025-01-08,136901.80271114557,126210.60722521137,126133.55317394888,513870,1.8269301673917697,7.460732984293187,5.633802816901417
2025-01-09,136096.49798931528,125749.42352036893,125391.59109645506,513870,2.0483845837672767,7.068062827225123,5.019678243457847
2025-01-10,135649.10647718736,125288.23981552651,124979.38994229183,513870,2.0364698999450654,8.377659574468076,6.341189674523011
2025-01-13,132606.84419471747,122367.4096848578,122176.42209398185,513870,1.8479206248680677,6.133333333333338,4.2854127084652704
2025-01-14,134664.84515050592,123827.82475019216,124072.5474031327,513870,1.4902589213212654,7.543391188251,6.053132266929735
2025-01-15,133143.71400927097,123059.18524212144,122671.06347897773,513870,2.01751931429726,4.503916449086159,2.486397134788899
2025-01-16,136722.8461062944,125826.28747117601,125968.67271228359,513870,1.647923658871516,7.626561472715326,5.97863781384381
2025-01-17,136364.93289659204,125288.23981552651,125638.911788953,513870,1.4017875801241124,5.365223012281834,3.963435432157721
2025-01-20,138154.49894510375,126518.06302843965,127287.71640560593,513870,1.0573255391029646,6.399482870071105,5.34215733096814
2025-01-21,137886.064037827,126594.92697924672,127040.39571310798,513870,1.3197194395521787,6.121134020618555,4.801414581066377
2025-01-22,138512.4121548061,127363.56648731744,127617.47732893651,513870,1.4935850430803779,5.40712468193384,3.913539638853462
2025-01-23,137438.67252569908,126287.47117601844,126628.19455894476,513870,1.3849416848766865,4.251269035532991,2.866327350656305
2025-01-24,137886.064037827,126364.3351268255,127040.39571310798,513870,1.1078528328142112,4.913848117421823,3.805995284607612
